area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lepidocybium flavobrunneum","Escolar","Large bathypelagics (>=90 cm)","Perch-likes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0000815000,0.048428962893400006
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lampris guttatus","Opah","Large bathypelagics (>=90 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,1.8931050000,4287.58154491167
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lampris guttatus","Opah","Large bathypelagics (>=90 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0009475000,0.381368185669
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2011,"Lampris guttatus","Opah","Large bathypelagics (>=90 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0009475000,0.381368185669
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,923.3191995324,2228972.817349137
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.4621217215,123.1747604553411
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.4621217215,123.1747604553411
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,230.0599333177,919504.4334265809
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1151451118,35.107908154009344
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Elasmobranchii","Sharks, rays, skates","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.1151451118,35.107908154009344
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,0.1276121316,667.8331889959014
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0000638699,0.016869122921137403
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Rajiformes","Skates and rays","Large rays (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0000638699,0.016869122921137403
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,316.2027400564,657766.4102081084
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1582596297,35.406418481342925
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Gadiformes","Cods","Medium benthopelagics (30 - 89 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.1582596297,35.406418481342925
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,1487.7894288988,5573175.705912042
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.7446393538,227.0415968092574
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Teuthida","Squids","Cephalopods","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.7446393538,227.0415968092574
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,359.7049775491,3087160.110981179
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.1800325213,70.84327427011526
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Sparidae","Porgies, seabreams","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.1800325213,70.84327427011526
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Centrolophidae","Medusafishes","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,12.3842960222,39460.29967316833
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Centrolophidae","Medusafishes","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0061983464,2.4390657191323717
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Centrolophidae","Medusafishes","Medium benthopelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0061983464,2.4390657191323717
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,2.3503815189,2647.0515559213704
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0011763671,0.46290358202727755
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Trachurus","Jacks, horse mackerels","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0011763671,0.46290358202727755
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Direct human consumption,116.6006445970,297027.86931009707
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0583586810,13.056215822355815
"Kermadec Isl. (New Zealand)",eez,Inferred foreign catch,,2011,"Macruronus novaezelandiae","Blue grenadier","Large demersals (>=90 cm)","Cod-likes","Korea (South)",Industrial,Landings,Reported,unknown class,Other,0.0583586810,13.056215822355815
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,5.6485914961
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,longline,,1.7029272243
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.4846022629,826.7817563930905
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Marine pelagic fishes not identified","Pelagic fishes","Medium pelagics (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.2282809628,89.7913734166882
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Scombridae","Mackerels, tunas, bonitos","Medium pelagics (30 - 89 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,1.1103252297
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Istiophoridae","Billfishes","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.5102314608
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,1.0633261469
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Isurus","Mako sharks","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.3496592026,933.3959768656193
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.1537935797
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0044171369,7.102699742066508
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Alopias","Thresher sharks","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0037912824,9.205950350513678
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Coryphaena hippurus","Common dolphinfish","Large pelagics (>=90 cm)","Perch-likes","Korea (South)",Industrial,Discards,Unreported,longline,,0.6813362356
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.0021300034,3.765315409419546
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Lamna nasus","Porbeagle","Large sharks (>=90 cm)","Sharks & rays","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0083001060,2.0758990501367163
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.1779683496,507.1081162028781
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Katsuwonus pelamis","Skipjack tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0619733041,53.29462161213463
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,5.6837978096,15358.768933469268
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus alalunga","Albacore","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,25.7210368903,41278.18017120801
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.1366669032
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,13.5769772983,48785.97645968337
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus albacares","Yellowfin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0047628438,34.64440520866793
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,1.5840582712,34610.82038514606
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus maccoyii","Southern bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,mixed gear,Direct human consumption,0.0002898627,6.333344288922732
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,0.3935761456
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,47.1178253956,169307.87097003395
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus obesus","Bigeye tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.5189000312,5104.662579951529
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Istiompax indica","Black marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.3449525481,867.6708404373531
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Kajikia audax","Striped marlin","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,0.3623168116,911.3477613539513
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Discards,Unreported,longline,,1.2861316714
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","Korea (South)",Industrial,Landings,Reported,longline,Direct human consumption,3.9971554358,18434.182734756985
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Xiphias gladius","Swordfish","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,2.1532534256,8571.757162047792
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Carcharhinus longimanus","Oceanic whitetip shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,0.6475463376
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Prionace glauca","Blue shark","Large sharks (>=90 cm)","Sharks & rays","Korea (South)",Industrial,Discards,Unreported,longline,,11.0821534291
"Kermadec Isl. (New Zealand)",eez,Assigned Tuna RFMO catch,,2011,"Thunnus orientalis","Pacific bluefin tuna","Large pelagics (>=90 cm)","Tuna & billfishes","New Zealand",Industrial,Landings,Reported,longline,Direct human consumption,0.0601294651,1313.7964393950494
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2012,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.3505160491,306.2238188767402
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2012,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,0.0001754335,0.06216615334786248
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2012,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","New Zealand",Industrial,Landings,Reported,pelagic trawl,Other,0.0001754335,0.06216615334786248
"Kermadec Isl. (New Zealand)",eez,Reconstructed domestic catch,2,2012,"Pleuronectiformes","Flatfishes","Small to medium flatfishes (<90 cm)","Flatfishes","New Zealand",Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.0115828895,24.865879740864095
